Date,US_REITs_VNQ,US_SmallCap_IWM,Gold_GLD,US_LargeCap_SPY,Europe_VGK,DevExUS_EFA,US_Bonds_AGG,Emerging_EEM
2006-06-27,-0.00108889,-0.01726620,-0.01029510,-0.00864067,-0.01381112,-0.01848884,0.00278586,-0.01885710
2006-06-28,0.00296045,0.00439217,-0.00242717,0.00677909,0.01294105,0.01136701,-0.00102872,0.03133353
2006-06-29,0.02221495,0.03863030,0.03441084,0.02020085,0.03220132,0.03693023,0.00350070,0.05940839
2006-06-30,0.00759893,0.00673692,0.02872982,0.00007839,0.01441140,0.01254263,-0.00010145,0.00106593
2006-07-03,0.01855210,0.01254651,0.01551528,0.00408570,0.00635168,0.00519917,0.00152466,0.02215132
2006-07-04,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2006-07-05,-0.00162898,-0.01459431,0.00514634,-0.00571231,-0.01810332,-0.01901699,-0.00298477,-0.03104820
2006-07-06,0.00237334,-0.00027940,0.00832001,0.00291156,0.01302441,0.01054614,0.00092919,0.02043025
2006-07-07,-0.00414323,-0.01481543,-0.00618850,-0.00651251,-0.00601089,-0.00460450,0.00371137,-0.01896754
2006-07-10,0.00787506,0.00014202,-0.00973975,0.00189524,0.00285566,0.00832594,0.00092439,0.00805594
2006-07-11,0.00162165,0.00879520,0.02886167,0.00441476,0.00200990,0.00275229,0.00164208,0.00479492
2006-07-12,0.00264959,-0.02067017,0.01739534,-0.01067423,-0.01521235,-0.01875583,0.00061464,-0.02226943
2006-07-13,-0.01350552,-0.02268441,0.00970433,-0.01626329,-0.01952105,-0.01756008,0.00081965,-0.03958779
2006-07-14,-0.01369086,-0.00793273,0.00457659,-0.00387133,-0.00623303,-0.00854181,0.00132938,0.00508171
2006-07-17,0.00000000,-0.00133322,-0.02885342,-0.00145715,-0.01358851,-0.01403936,-0.00214551,-0.01573011
2006-07-18,0.01508754,0.00682049,-0.01641907,0.00510839,-0.00211951,-0.00161806,-0.00071692,0.01392695
2006-07-19,0.01545795,0.02356458,0.01796498,0.01387369,0.03150442,0.02463528,0.00389346,0.06169775
2006-07-20,-0.00819646,-0.02561165,-0.02327031,-0.00684210,-0.00583436,-0.00537806,0.00102095,-0.02873806
2006-07-21,-0.01638188,-0.01432357,-0.01327154,-0.00704969,-0.00034480,0.00000000,-0.00061212,-0.01943430
2006-07-24,0.01650447,0.03191033,-0.00923675,0.01823362,0.01726486,0.01812941,0.00153059,0.04498367
2006-07-25,0.00516579,0.00246791,0.00670592,0.00356527,-0.00033880,-0.00031218,-0.00081541,0.00266373
2006-07-26,0.00352441,-0.00217245,0.00731114,0.00134234,0.00662135,0.00703141,0.00061191,-0.00425059
2006-07-27,-0.00321903,-0.00957918,0.01451615,-0.00094645,0.00286689,0.00620644,0.00163016,0.01376739
2006-07-28,0.01453305,0.02095532,0.00333862,0.01002301,0.01934101,0.02004613,0.00213620,0.02147589
2006-07-31,-0.00332818,0.00014376,0.00079226,-0.00101582,-0.00264023,-0.00347692,-0.00121792,-0.00958479
2006-08-01,-0.00522637,-0.01564297,0.01836605,-0.00492759,-0.00529340,-0.00697820,0.00243846,-0.01612898
2006-08-02,-0.00189742,0.01326734,0.00668533,0.00675972,0.00997821,0.01099888,0.00040822,0.01322050
2006-08-03,0.00950441,0.01208648,-0.00972969,0.00265475,-0.00131764,-0.00166217,0.00020329,-0.00104386
2006-08-04,0.01578788,-0.01023650,0.00249526,-0.00171332,0.00395754,0.00075705,0.00315430,0.00208981
2006-08-07,-0.00983848,-0.00387802,0.00342255,-0.00233944,-0.00377725,-0.00620102,0.00010064,-0.00625662
2006-08-08,-0.01483284,-0.01384291,-0.00821704,-0.00383154,-0.00642905,-0.00350010,0.00000000,0.00000000
2006-08-09,-0.00614014,-0.01008903,0.01031727,-0.00337499,0.00746597,0.00488691,0.00081140,0.00377773
2006-08-10,0.00073593,0.00886271,-0.02135227,0.00307171,-0.00362300,0.00227975,-0.00050644,0.01024453
2006-08-11,-0.00617271,-0.01024910,-0.00853756,-0.00282663,-0.00512425,-0.00864340,-0.00172402,-0.01210657
2006-08-14,0.00961180,0.00591700,-0.00733534,0.00078741,0.00132965,0.00336544,-0.00111634,0.00398030
2006-08-15,0.01142574,0.02088265,-0.00385545,0.01195800,0.02206708,0.02164614,0.00244032,0.02451737
2006-08-16,0.00188261,0.01440549,0.00774074,0.00831800,0.00876621,0.00910192,0.00334657,0.00977624
2006-08-17,-0.00144543,0.00156162,-0.02336378,0.00254500,-0.00354046,-0.00369664,0.00010079,0.00141159
2006-08-18,0.00448779,0.00581312,0.00016389,0.00507541,0.00290669,0.00415558,0.00070715,-0.00946621
2006-08-21,0.00576411,-0.01071334,0.02293574,-0.00428504,-0.00096592,-0.00310364,0.00242458,-0.00518502
2006-08-22,0.00702063,0.00327777,-0.00624599,-0.00007692,-0.00531869,-0.00281690,0.00020156,-0.00030674
2006-08-23,-0.00768284,-0.01150437,-0.00354549,-0.00276656,-0.00259317,-0.00356851,-0.00040311,-0.01809460
2006-08-24,0.00387150,-0.00172386,-0.00129390,-0.00084752,-0.00048680,-0.00283487,-0.00010042,-0.00270656
2006-08-25,-0.00071427,0.00172683,0.00032389,0.00123376,-0.00016319,-0.00074824,0.00100775,0.00281838
2006-08-28,0.01186365,0.01063236,-0.01246561,0.00477633,0.00796656,0.00419302,-0.00090641,0.01134709
2006-08-29,0.00014116,0.01293732,-0.00098363,0.00115031,0.00596756,0.00805239,0.00040327,0.00339701
2006-08-30,0.00593226,0.00771890,0.00787659,0.00061232,0.00288604,0.00000000,0.00151066,0.00430854
2006-08-31,0.00084323,-0.00041821,0.01416481,-0.00015288,-0.00223877,0.00000000,0.00130835,-0.00286030
2006-09-01,-0.00575236,0.00069721,-0.00240812,0.00597073,0.00480744,0.00739637,0.00013050,0.01116576
2006-09-04,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2006-09-05,0.01015856,0.00905026,0.01963311,0.00190213,0.00015922,0.00528634,-0.00120978,0.00547105
2006-09-06,-0.00474859,-0.02125010,-0.00789141,-0.00880947,-0.01403051,-0.01679809,0.00020228,-0.02871568
2006-09-07,-0.00814014,-0.00888225,-0.02561248,-0.00459757,-0.01115774,-0.01203392,-0.00030304,-0.01141097
2006-09-08,0.00948020,0.00384114,-0.00995919,0.00284808,0.00000000,0.00030094,0.00131220,0.00818527
2006-09-11,0.00322439,-0.00127572,-0.03529023,0.00099788,-0.00310703,-0.00601321,-0.00070584,-0.02154499
2006-09-12,0.01285437,0.02355299,-0.00307693,0.00981522,0.01476414,0.01149413,0.00242168,0.01712583
2006-09-13,0.00565635,0.00845573,0.00514402,0.00402415,0.00113114,-0.00194351,0.00080502,0.01495515
2006-09-14,-0.00535027,-0.00357445,-0.02439441,0.00007587,0.00161463,0.00134806,-0.00140771,-0.00824330
